Continente;cod continente;País;cod pais;UF;cod uf;Via;cod via;data;Chegadas
América do Sul;4;Argentina;26;Amazonas;4;Aéreo;1;2023-11-30;4
América do Sul;4;Argentina;26;Amazonas;4;Aéreo;1;2023-12-31;4
Ásia;5;Outros países;56;Amazonas;4;Aéreo;1;2023-08-31;1
Ásia;5;Outros países;56;Amazonas;4;Aéreo;1;2023-12-31;0
Oceania;7;Austrália;90;Amazonas;4;Aéreo;1;2023-01-31;5
Oceania;7;Austrália;90;Amazonas;4;Aéreo;1;2023-02-28;5
Oceania;7;Austrália;90;Amazonas;4;Aéreo;1;2023-03-31;3
Oceania;7;Austrália;90;Amazonas;4;Aéreo;1;2023-04-30;5
Oceania;7;Austrália;90;Amazonas;4;Aéreo;1;2023-05-31;4
Oceania;7;Austrália;90;Amazonas;4;Aéreo;1;2023-06-30;10
Oceania;7;Austrália;90;Amazonas;4;Aéreo;1;2023-07-31;18
Oceania;7;Austrália;90;Amazonas;4;Aéreo;1;2023-08-31;6
Oceania;7;Austrália;90;Amazonas;4;Aéreo;1;2023-09-30;4
Oceania;7;Austrália;90;Amazonas;4;Aéreo;1;2023-10-31;5
Oceania;7;Austrália;90;Amazonas;4;Aéreo;1;2023-11-30;14
Oceania;7;Austrália;90;Amazonas;4;Aéreo;1;2023-12-31;13
Europa;6;Áustria;58;Amazonas;4;Aéreo;1;2023-02-28;1
Europa;6;Áustria;58;Amazonas;4;Aéreo;1;2023-04-30;3
Europa;6;Áustria;58;Amazonas;4;Aéreo;1;2023-05-31;1
Europa;6;Áustria;58;Amazonas;4;Aéreo;1;2023-06-30;9
Europa;6;Áustria;58;Amazonas;4;Aéreo;1;2023-07-31;4
Europa;6;Áustria;58;Amazonas;4;Aéreo;1;2023-08-31;2
Europa;6;Áustria;58;Amazonas;4;Aéreo;1;2023-09-30;2
Europa;6;Áustria;58;Amazonas;4;Aéreo;1;2023-10-31;0
Europa;6;Áustria;58;Amazonas;4;Aéreo;1;2023-11-30;3
Europa;6;Áustria;58;Amazonas;4;Aéreo;1;2023-12-31;2
América Central e Caribe;2;Outros países;22;Amazonas;4;Aéreo;1;2023-03-31;1
América Central e Caribe;2;Outros países;22;Amazonas;4;Aéreo;1;2023-04-30;0
América Central e Caribe;2;Outros países;22;Amazonas;4;Aéreo;1;2023-06-30;0
América Central e Caribe;2;Outros países;22;Amazonas;4;Aéreo;1;2023-07-31;1
América Central e Caribe;2;Outros países;22;Amazonas;4;Aéreo;1;2023-08-31;2
América Central e Caribe;2;Outros países;22;Amazonas;4;Aéreo;1;2023-09-30;2
América Central e Caribe;2;Outros países;22;Amazonas;4;Aéreo;1;2023-10-31;0
América Central e Caribe;2;Outros países;22;Amazonas;4;Aéreo;1;2023-12-31;0
Ásia;5;Bangladesh;39;Amazonas;4;Aéreo;1;2023-08-31;1
Ásia;5;Bangladesh;39;Amazonas;4;Aéreo;1;2023-12-31;0
Europa;6;Bélgica;59;Amazonas;4;Aéreo;1;2023-01-31;1
Europa;6;Bélgica;59;Amazonas;4;Aéreo;1;2023-03-31;1
Europa;6;Bélgica;59;Amazonas;4;Aéreo;1;2023-04-30;0
Europa;6;Bélgica;59;Amazonas;4;Aéreo;1;2023-05-31;1
Europa;6;Bélgica;59;Amazonas;4;Aéreo;1;2023-06-30;2
Europa;6;Bélgica;59;Amazonas;4;Aéreo;1;2023-07-31;2
Europa;6;Bélgica;59;Amazonas;4;Aéreo;1;2023-08-31;3
Europa;6;Bélgica;59;Amazonas;4;Aéreo;1;2023-09-30;4
Europa;6;Bélgica;59;Amazonas;4;Aéreo;1;2023-10-31;6
Europa;6;Bélgica;59;Amazonas;4;Aéreo;1;2023-11-30;5
Europa;6;Bélgica;59;Amazonas;4;Aéreo;1;2023-12-31;1
América Central e Caribe;2;Outros países;22;Amazonas;4;Aéreo;1;2023-01-31;6
África;1;Outros países;11;Amazonas;4;Aéreo;1;2023-09-30;1
América do Sul;4;Bolívia;27;Amazonas;4;Aéreo;1;2023-01-31;1
América do Sul;4;Bolívia;27;Amazonas;4;Aéreo;1;2023-03-31;2
América do Sul;4;Bolívia;27;Amazonas;4;Aéreo;1;2023-04-30;2
América do Sul;4;Bolívia;27;Amazonas;4;Aéreo;1;2023-05-31;5
América do Sul;4;Bolívia;27;Amazonas;4;Aéreo;1;2023-06-30;1
América do Sul;4;Bolívia;27;Amazonas;4;Aéreo;1;2023-07-31;1
América do Sul;4;Bolívia;27;Amazonas;4;Aéreo;1;2023-08-31;2
América do Sul;4;Bolívia;27;Amazonas;4;Aéreo;1;2023-09-30;0
América do Sul;4;Bolívia;27;Amazonas;4;Aéreo;1;2023-10-31;3
América do Sul;4;Bolívia;27;Amazonas;4;Aéreo;1;2023-11-30;1
América do Sul;4;Bolívia;27;Amazonas;4;Aéreo;1;2023-12-31;1
Europa;6;Outros países;89;Amazonas;4;Aéreo;1;2023-07-31;0
Europa;6;Bulgária;60;Amazonas;4;Aéreo;1;2023-06-30;1
Europa;6;Bulgária;60;Amazonas;4;Aéreo;1;2023-07-31;0
América do Norte;3;Canadá;23;Amazonas;4;Aéreo;1;2023-01-31;53
América do Norte;3;Canadá;23;Amazonas;4;Aéreo;1;2023-02-28;47
América do Norte;3;Canadá;23;Amazonas;4;Aéreo;1;2023-03-31;78
América do Norte;3;Canadá;23;Amazonas;4;Aéreo;1;2023-04-30;39
América do Norte;3;Canadá;23;Amazonas;4;Aéreo;1;2023-05-31;63
América do Norte;3;Canadá;23;Amazonas;4;Aéreo;1;2023-06-30;58
América do Norte;3;Canadá;23;Amazonas;4;Aéreo;1;2023-07-31;95
América do Norte;3;Canadá;23;Amazonas;4;Aéreo;1;2023-08-31;104
América do Norte;3;Canadá;23;Amazonas;4;Aéreo;1;2023-09-30;71
América do Norte;3;Canadá;23;Amazonas;4;Aéreo;1;2023-10-31;60
América do Norte;3;Canadá;23;Amazonas;4;Aéreo;1;2023-11-30;56
América do Norte;3;Canadá;23;Amazonas;4;Aéreo;1;2023-12-31;51
Ásia;5;Outros países;56;Amazonas;4;Aéreo;1;2023-04-30;1
América do Sul;4;Chile;28;Amazonas;4;Aéreo;1;2023-01-31;0
América do Sul;4;Chile;28;Amazonas;4;Aéreo;1;2023-03-31;2
América do Sul;4;Chile;28;Amazonas;4;Aéreo;1;2023-04-30;0
América do Sul;4;Chile;28;Amazonas;4;Aéreo;1;2023-05-31;2
América do Sul;4;Chile;28;Amazonas;4;Aéreo;1;2023-06-30;3
América do Sul;4;Chile;28;Amazonas;4;Aéreo;1;2023-07-31;6
América do Sul;4;Chile;28;Amazonas;4;Aéreo;1;2023-08-31;3
América do Sul;4;Chile;28;Amazonas;4;Aéreo;1;2023-09-30;5
América do Sul;4;Chile;28;Amazonas;4;Aéreo;1;2023-10-31;1
América do Sul;4;Chile;28;Amazonas;4;Aéreo;1;2023-11-30;0
América do Sul;4;Chile;28;Amazonas;4;Aéreo;1;2023-12-31;1
Ásia;5;China;40;Amazonas;4;Aéreo;1;2023-01-31;1
Ásia;5;China;40;Amazonas;4;Aéreo;1;2023-02-28;2
Ásia;5;China;40;Amazonas;4;Aéreo;1;2023-03-31;10
Ásia;5;China;40;Amazonas;4;Aéreo;1;2023-04-30;8
Ásia;5;China;40;Amazonas;4;Aéreo;1;2023-05-31;5
Ásia;5;China;40;Amazonas;4;Aéreo;1;2023-06-30;6
Ásia;5;China;40;Amazonas;4;Aéreo;1;2023-07-31;1
Ásia;5;China;40;Amazonas;4;Aéreo;1;2023-08-31;2
Ásia;5;China;40;Amazonas;4;Aéreo;1;2023-09-30;9
Ásia;5;China;40;Amazonas;4;Aéreo;1;2023-10-31;3
Ásia;5;China;40;Amazonas;4;Aéreo;1;2023-11-30;10
Ásia;5;China;40;Amazonas;4;Aéreo;1;2023-12-31;11
Ásia;5;China, Hong Kong;41;Amazonas;4;Aéreo;1;2023-05-31;0
Ásia;5;China, Hong Kong;41;Amazonas;4;Aéreo;1;2023-06-30;1
Ásia;5;China, Hong Kong;41;Amazonas;4;Aéreo;1;2023-09-30;0
Ásia;5;China, Hong Kong;41;Amazonas;4;Aéreo;1;2023-10-31;0
Ásia;5;China, Hong Kong;41;Amazonas;4;Aéreo;1;2023-11-30;0
Ásia;5;China, Hong Kong;41;Amazonas;4;Aéreo;1;2023-12-31;1
Ásia;5;Cingapura;42;Amazonas;4;Aéreo;1;2023-05-31;0
Ásia;5;Cingapura;42;Amazonas;4;Aéreo;1;2023-10-31;4
Ásia;5;Cingapura;42;Amazonas;4;Aéreo;1;2023-11-30;3
Ásia;5;Cingapura;42;Amazonas;4;Aéreo;1;2023-12-31;0
América do Sul;4;Colômbia;29;Amazonas;4;Aéreo;1;2023-01-31;10
América do Sul;4;Colômbia;29;Amazonas;4;Aéreo;1;2023-02-28;16
América do Sul;4;Colômbia;29;Amazonas;4;Aéreo;1;2023-03-31;54
América do Sul;4;Colômbia;29;Amazonas;4;Aéreo;1;2023-04-30;152
América do Sul;4;Colômbia;29;Amazonas;4;Aéreo;1;2023-05-31;117
América do Sul;4;Colômbia;29;Amazonas;4;Aéreo;1;2023-06-30;171
América do Sul;4;Colômbia;29;Amazonas;4;Aéreo;1;2023-07-31;193
América do Sul;4;Colômbia;29;Amazonas;4;Aéreo;1;2023-08-31;222
América do Sul;4;Colômbia;29;Amazonas;4;Aéreo;1;2023-09-30;155
América do Sul;4;Colômbia;29;Amazonas;4;Aéreo;1;2023-10-31;184
América do Sul;4;Colômbia;29;Amazonas;4;Aéreo;1;2023-11-30;161
América do Sul;4;Colômbia;29;Amazonas;4;Aéreo;1;2023-12-31;194
África;1;Outros países;11;Amazonas;4;Aéreo;1;2023-08-31;1
América Central e Caribe;2;Costa Rica;12;Amazonas;4;Aéreo;1;2023-01-31;10
América Central e Caribe;2;Costa Rica;12;Amazonas;4;Aéreo;1;2023-02-28;6
América Central e Caribe;2;Costa Rica;12;Amazonas;4;Aéreo;1;2023-03-31;7
América Central e Caribe;2;Costa Rica;12;Amazonas;4;Aéreo;1;2023-04-30;7
América Central e Caribe;2;Costa Rica;12;Amazonas;4;Aéreo;1;2023-05-31;10
América Central e Caribe;2;Costa Rica;12;Amazonas;4;Aéreo;1;2023-06-30;14
América Central e Caribe;2;Costa Rica;12;Amazonas;4;Aéreo;1;2023-07-31;12
América Central e Caribe;2;Costa Rica;12;Amazonas;4;Aéreo;1;2023-08-31;10
América Central e Caribe;2;Costa Rica;12;Amazonas;4;Aéreo;1;2023-09-30;10
América Central e Caribe;2;Costa Rica;12;Amazonas;4;Aéreo;1;2023-10-31;26
América Central e Caribe;2;Costa Rica;12;Amazonas;4;Aéreo;1;2023-11-30;14
América Central e Caribe;2;Costa Rica;12;Amazonas;4;Aéreo;1;2023-12-31;0
Europa;6;Croácia;61;Amazonas;4;Aéreo;1;2023-04-30;0
Europa;6;Croácia;61;Amazonas;4;Aéreo;1;2023-12-31;1
América Central e Caribe;2;Cuba;13;Amazonas;4;Aéreo;1;2023-01-31;8
América Central e Caribe;2;Cuba;13;Amazonas;4;Aéreo;1;2023-02-28;15
América Central e Caribe;2;Cuba;13;Amazonas;4;Aéreo;1;2023-03-31;5
América Central e Caribe;2;Cuba;13;Amazonas;4;Aéreo;1;2023-04-30;9
América Central e Caribe;2;Cuba;13;Amazonas;4;Aéreo;1;2023-05-31;17
América Central e Caribe;2;Cuba;13;Amazonas;4;Aéreo;1;2023-06-30;8
América Central e Caribe;2;Cuba;13;Amazonas;4;Aéreo;1;2023-07-31;9
América Central e Caribe;2;Cuba;13;Amazonas;4;Aéreo;1;2023-08-31;18
América Central e Caribe;2;Cuba;13;Amazonas;4;Aéreo;1;2023-09-30;7
América Central e Caribe;2;Cuba;13;Amazonas;4;Aéreo;1;2023-10-31;7
América Central e Caribe;2;Cuba;13;Amazonas;4;Aéreo;1;2023-11-30;5
América Central e Caribe;2;Cuba;13;Amazonas;4;Aéreo;1;2023-12-31;5
Europa;6;Dinamarca;62;Amazonas;4;Aéreo;1;2023-02-28;1
Europa;6;Dinamarca;62;Amazonas;4;Aéreo;1;2023-03-31;3
Europa;6;Dinamarca;62;Amazonas;4;Aéreo;1;2023-04-30;1
Europa;6;Dinamarca;62;Amazonas;4;Aéreo;1;2023-05-31;1
Europa;6;Dinamarca;62;Amazonas;4;Aéreo;1;2023-06-30;3
Europa;6;Dinamarca;62;Amazonas;4;Aéreo;1;2023-07-31;2
Europa;6;Dinamarca;62;Amazonas;4;Aéreo;1;2023-08-31;4
Europa;6;Dinamarca;62;Amazonas;4;Aéreo;1;2023-09-30;0
Europa;6;Dinamarca;62;Amazonas;4;Aéreo;1;2023-10-31;1
Europa;6;Dinamarca;62;Amazonas;4;Aéreo;1;2023-11-30;2
Europa;6;Dinamarca;62;Amazonas;4;Aéreo;1;2023-12-31;3
América Central e Caribe;2;Outros países;22;Amazonas;4;Aéreo;1;2023-05-31;0
África;1;Egito;4;Amazonas;4;Aéreo;1;2023-08-31;1
África;1;Egito;4;Amazonas;4;Aéreo;1;2023-12-31;0
América Central e Caribe;2;El Salvador;14;Amazonas;4;Aéreo;1;2023-04-30;2
América Central e Caribe;2;El Salvador;14;Amazonas;4;Aéreo;1;2023-05-31;4
América Central e Caribe;2;El Salvador;14;Amazonas;4;Aéreo;1;2023-06-30;3
América Central e Caribe;2;El Salvador;14;Amazonas;4;Aéreo;1;2023-07-31;3
América Central e Caribe;2;El Salvador;14;Amazonas;4;Aéreo;1;2023-08-31;3
América Central e Caribe;2;El Salvador;14;Amazonas;4;Aéreo;1;2023-09-30;6
América Central e Caribe;2;El Salvador;14;Amazonas;4;Aéreo;1;2023-10-31;5
América Central e Caribe;2;El Salvador;14;Amazonas;4;Aéreo;1;2023-11-30;0
América Central e Caribe;2;El Salvador;14;Amazonas;4;Aéreo;1;2023-12-31;1
Ásia;5;Outros países;56;Amazonas;4;Aéreo;1;2023-05-31;4
América do Sul;4;Equador;30;Amazonas;4;Aéreo;1;2023-01-31;12
América do Sul;4;Equador;30;Amazonas;4;Aéreo;1;2023-02-28;16
América do Sul;4;Equador;30;Amazonas;4;Aéreo;1;2023-03-31;14
América do Sul;4;Equador;30;Amazonas;4;Aéreo;1;2023-04-30;11
América do Sul;4;Equador;30;Amazonas;4;Aéreo;1;2023-05-31;32
América do Sul;4;Equador;30;Amazonas;4;Aéreo;1;2023-06-30;47
América do Sul;4;Equador;30;Amazonas;4;Aéreo;1;2023-07-31;33
América do Sul;4;Equador;30;Amazonas;4;Aéreo;1;2023-08-31;37
América do Sul;4;Equador;30;Amazonas;4;Aéreo;1;2023-09-30;13
América do Sul;4;Equador;30;Amazonas;4;Aéreo;1;2023-10-31;24
América do Sul;4;Equador;30;Amazonas;4;Aéreo;1;2023-11-30;10
América do Sul;4;Equador;30;Amazonas;4;Aéreo;1;2023-12-31;5
Europa;6;Eslováquia;63;Amazonas;4;Aéreo;1;2023-08-31;0
Europa;6;Eslováquia;63;Amazonas;4;Aéreo;1;2023-09-30;0
Europa;6;Eslováquia;63;Amazonas;4;Aéreo;1;2023-11-30;1
Europa;6;Eslovênia;64;Amazonas;4;Aéreo;1;2023-03-31;1
Europa;6;Eslovênia;64;Amazonas;4;Aéreo;1;2023-12-31;0
Europa;6;Espanha;65;Amazonas;4;Aéreo;1;2023-01-31;3
Europa;6;Espanha;65;Amazonas;4;Aéreo;1;2023-02-28;2
Europa;6;Espanha;65;Amazonas;4;Aéreo;1;2023-03-31;20
Europa;6;Espanha;65;Amazonas;4;Aéreo;1;2023-04-30;6
Europa;6;Espanha;65;Amazonas;4;Aéreo;1;2023-05-31;7
Europa;6;Espanha;65;Amazonas;4;Aéreo;1;2023-06-30;12
Europa;6;Espanha;65;Amazonas;4;Aéreo;1;2023-07-31;46
Europa;6;Espanha;65;Amazonas;4;Aéreo;1;2023-08-31;32
Europa;6;Espanha;65;Amazonas;4;Aéreo;1;2023-09-30;18
Europa;6;Espanha;65;Amazonas;4;Aéreo;1;2023-10-31;29
Europa;6;Espanha;65;Amazonas;4;Aéreo;1;2023-11-30;23
Europa;6;Espanha;65;Amazonas;4;Aéreo;1;2023-12-31;16
América do Norte;3;Estados Unidos;24;Amazonas;4;Aéreo;1;2023-01-31;1301
América do Norte;3;Estados Unidos;24;Amazonas;4;Aéreo;1;2023-02-28;551
América do Norte;3;Estados Unidos;24;Amazonas;4;Aéreo;1;2023-03-31;1248
América do Norte;3;Estados Unidos;24;Amazonas;4;Aéreo;1;2023-04-30;676
América do Norte;3;Estados Unidos;24;Amazonas;4;Aéreo;1;2023-05-31;850
América do Norte;3;Estados Unidos;24;Amazonas;4;Aéreo;1;2023-06-30;1712
América do Norte;3;Estados Unidos;24;Amazonas;4;Aéreo;1;2023-07-31;1022
América do Norte;3;Estados Unidos;24;Amazonas;4;Aéreo;1;2023-08-31;659
América do Norte;3;Estados Unidos;24;Amazonas;4;Aéreo;1;2023-09-30;593
América do Norte;3;Estados Unidos;24;Amazonas;4;Aéreo;1;2023-10-31;871
América do Norte;3;Estados Unidos;24;Amazonas;4;Aéreo;1;2023-11-30;541
América do Norte;3;Estados Unidos;24;Amazonas;4;Aéreo;1;2023-12-31;888
Europa;6;Estônia;66;Amazonas;4;Aéreo;1;2023-08-31;0
Europa;6;Estônia;66;Amazonas;4;Aéreo;1;2023-10-31;2
Europa;6;Estônia;66;Amazonas;4;Aéreo;1;2023-11-30;0
Europa;6;Estônia;66;Amazonas;4;Aéreo;1;2023-12-31;0
África;1;Outros países;11;Amazonas;4;Aéreo;1;2023-01-31;1
Ásia;5;Filipinas;43;Amazonas;4;Aéreo;1;2023-04-30;2
Ásia;5;Filipinas;43;Amazonas;4;Aéreo;1;2023-05-31;1
Ásia;5;Filipinas;43;Amazonas;4;Aéreo;1;2023-06-30;2
Ásia;5;Filipinas;43;Amazonas;4;Aéreo;1;2023-07-31;0
Ásia;5;Filipinas;43;Amazonas;4;Aéreo;1;2023-08-31;2
Ásia;5;Filipinas;43;Amazonas;4;Aéreo;1;2023-09-30;0
Ásia;5;Filipinas;43;Amazonas;4;Aéreo;1;2023-11-30;0
Ásia;5;Filipinas;43;Amazonas;4;Aéreo;1;2023-12-31;1
Europa;6;Finlândia;67;Amazonas;4;Aéreo;1;2023-01-31;1
Europa;6;Finlândia;67;Amazonas;4;Aéreo;1;2023-02-28;0
Europa;6;Finlândia;67;Amazonas;4;Aéreo;1;2023-03-31;1
Europa;6;Finlândia;67;Amazonas;4;Aéreo;1;2023-04-30;0
Europa;6;Finlândia;67;Amazonas;4;Aéreo;1;2023-05-31;1
Europa;6;Finlândia;67;Amazonas;4;Aéreo;1;2023-06-30;3
Europa;6;Finlândia;67;Amazonas;4;Aéreo;1;2023-07-31;2
Europa;6;Finlândia;67;Amazonas;4;Aéreo;1;2023-08-31;0
Europa;6;Finlândia;67;Amazonas;4;Aéreo;1;2023-09-30;0
Europa;6;Finlândia;67;Amazonas;4;Aéreo;1;2023-10-31;1
Europa;6;Finlândia;67;Amazonas;4;Aéreo;1;2023-11-30;2
Europa;6;Finlândia;67;Amazonas;4;Aéreo;1;2023-12-31;2
Europa;6;França;68;Amazonas;4;Aéreo;1;2023-01-31;9
Europa;6;França;68;Amazonas;4;Aéreo;1;2023-02-28;12
Europa;6;França;68;Amazonas;4;Aéreo;1;2023-03-31;4
Europa;6;França;68;Amazonas;4;Aéreo;1;2023-04-30;7
Europa;6;França;68;Amazonas;4;Aéreo;1;2023-05-31;14
Europa;6;França;68;Amazonas;4;Aéreo;1;2023-06-30;27
Europa;6;França;68;Amazonas;4;Aéreo;1;2023-07-31;55
Europa;6;França;68;Amazonas;4;Aéreo;1;2023-08-31;42
Europa;6;França;68;Amazonas;4;Aéreo;1;2023-09-30;31
Europa;6;França;68;Amazonas;4;Aéreo;1;2023-10-31;31
Europa;6;França;68;Amazonas;4;Aéreo;1;2023-11-30;26
Europa;6;França;68;Amazonas;4;Aéreo;1;2023-12-31;21
África;1;Gana;5;Amazonas;4;Aéreo;1;2023-07-31;0
Europa;6;Grécia;69;Amazonas;4;Aéreo;1;2023-01-31;0
Europa;6;Grécia;69;Amazonas;4;Aéreo;1;2023-06-30;0
Europa;6;Grécia;69;Amazonas;4;Aéreo;1;2023-07-31;0
Europa;6;Grécia;69;Amazonas;4;Aéreo;1;2023-08-31;0
Europa;6;Grécia;69;Amazonas;4;Aéreo;1;2023-10-31;1
Europa;6;Grécia;69;Amazonas;4;Aéreo;1;2023-12-31;0
América Central e Caribe;2;Guatemala;15;Amazonas;4;Aéreo;1;2023-01-31;1
América Central e Caribe;2;Guatemala;15;Amazonas;4;Aéreo;1;2023-02-28;0
América Central e Caribe;2;Guatemala;15;Amazonas;4;Aéreo;1;2023-03-31;1
América Central e Caribe;2;Guatemala;15;Amazonas;4;Aéreo;1;2023-04-30;3
América Central e Caribe;2;Guatemala;15;Amazonas;4;Aéreo;1;2023-05-31;1
América Central e Caribe;2;Guatemala;15;Amazonas;4;Aéreo;1;2023-06-30;4
América Central e Caribe;2;Guatemala;15;Amazonas;4;Aéreo;1;2023-07-31;3
América Central e Caribe;2;Guatemala;15;Amazonas;4;Aéreo;1;2023-08-31;1
América Central e Caribe;2;Guatemala;15;Amazonas;4;Aéreo;1;2023-09-30;2
América Central e Caribe;2;Guatemala;15;Amazonas;4;Aéreo;1;2023-10-31;4
América Central e Caribe;2;Guatemala;15;Amazonas;4;Aéreo;1;2023-11-30;8
América Central e Caribe;2;Guatemala;15;Amazonas;4;Aéreo;1;2023-12-31;7
América do Sul;4;Guiana;31;Amazonas;4;Aéreo;1;2023-01-31;1
América do Sul;4;Guiana;31;Amazonas;4;Aéreo;1;2023-03-31;3
América do Sul;4;Guiana;31;Amazonas;4;Aéreo;1;2023-04-30;1
América do Sul;4;Guiana;31;Amazonas;4;Aéreo;1;2023-05-31;1
América do Sul;4;Guiana;31;Amazonas;4;Aéreo;1;2023-06-30;3
América do Sul;4;Guiana;31;Amazonas;4;Aéreo;1;2023-07-31;5
América do Sul;4;Guiana;31;Amazonas;4;Aéreo;1;2023-08-31;7
América do Sul;4;Guiana;31;Amazonas;4;Aéreo;1;2023-09-30;3
América do Sul;4;Guiana;31;Amazonas;4;Aéreo;1;2023-10-31;3
América do Sul;4;Guiana;31;Amazonas;4;Aéreo;1;2023-11-30;1
América do Sul;4;Guiana;31;Amazonas;4;Aéreo;1;2023-12-31;6
América Central e Caribe;2;Haiti;16;Amazonas;4;Aéreo;1;2023-01-31;6
América Central e Caribe;2;Haiti;16;Amazonas;4;Aéreo;1;2023-02-28;0
América Central e Caribe;2;Haiti;16;Amazonas;4;Aéreo;1;2023-03-31;1
América Central e Caribe;2;Haiti;16;Amazonas;4;Aéreo;1;2023-05-31;2
América Central e Caribe;2;Haiti;16;Amazonas;4;Aéreo;1;2023-06-30;0
América Central e Caribe;2;Haiti;16;Amazonas;4;Aéreo;1;2023-07-31;0
América Central e Caribe;2;Haiti;16;Amazonas;4;Aéreo;1;2023-08-31;0
América Central e Caribe;2;Haiti;16;Amazonas;4;Aéreo;1;2023-09-30;0
América Central e Caribe;2;Haiti;16;Amazonas;4;Aéreo;1;2023-10-31;0
América Central e Caribe;2;Haiti;16;Amazonas;4;Aéreo;1;2023-11-30;0
América Central e Caribe;2;Haiti;16;Amazonas;4;Aéreo;1;2023-12-31;0
Europa;6;Holanda;70;Amazonas;4;Aéreo;1;2023-01-31;1
Europa;6;Holanda;70;Amazonas;4;Aéreo;1;2023-02-28;27
Europa;6;Holanda;70;Amazonas;4;Aéreo;1;2023-03-31;6
Europa;6;Holanda;70;Amazonas;4;Aéreo;1;2023-04-30;1
Europa;6;Holanda;70;Amazonas;4;Aéreo;1;2023-05-31;7
Europa;6;Holanda;70;Amazonas;4;Aéreo;1;2023-06-30;5
Europa;6;Holanda;70;Amazonas;4;Aéreo;1;2023-07-31;19
Europa;6;Holanda;70;Amazonas;4;Aéreo;1;2023-08-31;8
Europa;6;Holanda;70;Amazonas;4;Aéreo;1;2023-09-30;6
Europa;6;Holanda;70;Amazonas;4;Aéreo;1;2023-10-31;16
Europa;6;Holanda;70;Amazonas;4;Aéreo;1;2023-11-30;6
Europa;6;Holanda;70;Amazonas;4;Aéreo;1;2023-12-31;9
América Central e Caribe;2;Honduras;17;Amazonas;4;Aéreo;1;2023-01-31;0
América Central e Caribe;2;Honduras;17;Amazonas;4;Aéreo;1;2023-02-28;0
América Central e Caribe;2;Honduras;17;Amazonas;4;Aéreo;1;2023-03-31;4
América Central e Caribe;2;Honduras;17;Amazonas;4;Aéreo;1;2023-04-30;0
América Central e Caribe;2;Honduras;17;Amazonas;4;Aéreo;1;2023-06-30;1
América Central e Caribe;2;Honduras;17;Amazonas;4;Aéreo;1;2023-07-31;1
América Central e Caribe;2;Honduras;17;Amazonas;4;Aéreo;1;2023-08-31;2
América Central e Caribe;2;Honduras;17;Amazonas;4;Aéreo;1;2023-09-30;0
América Central e Caribe;2;Honduras;17;Amazonas;4;Aéreo;1;2023-10-31;0
América Central e Caribe;2;Honduras;17;Amazonas;4;Aéreo;1;2023-12-31;0
Europa;6;Hungria;71;Amazonas;4;Aéreo;1;2023-01-31;2
Europa;6;Hungria;71;Amazonas;4;Aéreo;1;2023-03-31;1
Europa;6;Hungria;71;Amazonas;4;Aéreo;1;2023-06-30;1
Europa;6;Hungria;71;Amazonas;4;Aéreo;1;2023-08-31;1
Europa;6;Hungria;71;Amazonas;4;Aéreo;1;2023-11-30;2
Europa;6;Hungria;71;Amazonas;4;Aéreo;1;2023-12-31;0
Ásia;5;Outros países;56;Amazonas;4;Aéreo;1;2023-07-31;2
Ásia;5;Índia;44;Amazonas;4;Aéreo;1;2023-03-31;4
Ásia;5;Índia;44;Amazonas;4;Aéreo;1;2023-04-30;0
Ásia;5;Índia;44;Amazonas;4;Aéreo;1;2023-05-31;2
Ásia;5;Índia;44;Amazonas;4;Aéreo;1;2023-06-30;2
Ásia;5;Índia;44;Amazonas;4;Aéreo;1;2023-07-31;9
Ásia;5;Índia;44;Amazonas;4;Aéreo;1;2023-08-31;13
Ásia;5;Índia;44;Amazonas;4;Aéreo;1;2023-09-30;5
Ásia;5;Índia;44;Amazonas;4;Aéreo;1;2023-10-31;5
Ásia;5;Índia;44;Amazonas;4;Aéreo;1;2023-11-30;12
Ásia;5;Índia;44;Amazonas;4;Aéreo;1;2023-12-31;18
Ásia;5;Indonésia;45;Amazonas;4;Aéreo;1;2023-03-31;0
Ásia;5;Indonésia;45;Amazonas;4;Aéreo;1;2023-04-30;1
Ásia;5;Indonésia;45;Amazonas;4;Aéreo;1;2023-05-31;1
Ásia;5;Indonésia;45;Amazonas;4;Aéreo;1;2023-06-30;0
Ásia;5;Indonésia;45;Amazonas;4;Aéreo;1;2023-09-30;1
